city,state_id,state_name,id
Wise River,MT,Montana,1840032771
Pilsen,KS,Kansas,1840059136
Ayers Ranch Colony,MT,Montana,1840149591
New Wells,MO,Missouri,1840076307
Manzano Springs,NM,New Mexico,1840033694
Arrow Rock,MO,Missouri,1840010663
North San Ysidro,NM,New Mexico,1840024921
The Rock,GA,Georgia,1840025092
Barnard,KS,Kansas,1840007399
Levant,KS,Kansas,1840026645
Lake City,CA,California,1840024122
Leonidas,MN,Minnesota,1840007695
Marie,AR,Arkansas,1840016225
Barrelville,MD,Maryland,1840024414
Aredale,IA,Iowa,1840006915
Maybell,CO,Colorado,1840024241
Redford,TX,Texas,1840019582
Lookout,CA,California,1840024124
Rex,NC,North Carolina,1840013562
IXL,OK,Oklahoma,1840021754
Grant,MT,Montana,1840032607
Elbe,WA,Washington,1840017364
Big Spring,MD,Maryland,1840024390
Oatman,AZ,Arizona,1840023184
East Amana,IA,Iowa,1840026253
Canoe Creek,PA,Pennsylvania,1840098707
Little Cedar,IA,Iowa,1840024037
Moclips,WA,Washington,1840018442
Luther,MT,Montana,1840032740
Chistochina,AK,Alaska,1840023393
Hawk Springs,WY,Wyoming,1840017459
Stuttgart,KS,Kansas,1840058334
Whelen Springs,AR,Arkansas,1840016693
Wilder,MN,Minnesota,1840010041
Tennant,CA,California,1840018695
Sugden,OK,Oklahoma,1840022885
Roseland,KS,Kansas,1840009915
Belgreen,AL,Alabama,1840005612
Doran,VA,Virginia,1840118973
Clark's Point,AK,Alaska,1840023537
Gloster,LA,Louisiana,1840025917
Shageluk,AK,Alaska,1840023459
Moorefield,NE,Nebraska,1840012034
Bristol,GA,Georgia,1840049857
Dwight Mission,OK,Oklahoma,1840034635
Sundance,UT,Utah,1840137434
Nashville,KS,Kansas,1840008718
New Freeport,PA,Pennsylvania,1840026590
Rivers,NM,New Mexico,1840040195
Lake Mary Ronan,MT,Montana,1840032735
Moccasin,MT,Montana,1840032647
Huntley,NE,Nebraska,1840012299
Woodworth,ND,North Dakota,1840001921
Los Veteranos I,TX,Texas,1840041135
Mohawk Vista,CA,California,1840028349
Newark,MO,Missouri,1840012312
Driftwood,PA,Pennsylvania,1840000625
Lopeño,TX,Texas,1840018300
Clarysville,MD,Maryland,1840024418
Georgetown,MD,Maryland,1840024476
Alfordsville,IN,Indiana,1840010736
Culp,PA,Pennsylvania,1840098983
Des Moines,NM,New Mexico,1840022632
Helvetia,WV,West Virginia,1840025633
Rover,AR,Arkansas,1840027846
Unity,OR,Oregon,1840021232
Bethany,IN,Indiana,1840009571
Ohiopyle,PA,Pennsylvania,1840000666
Spofford,TX,Texas,1840022232
Brogan,OR,Oregon,1840025374
Oxford,ID,Idaho,1840020098
Bibo,NM,New Mexico,1840024962
Seneca,SD,South Dakota,1840002118
Labette,KS,Kansas,1840008767
Williamstown,MO,Missouri,1840076143
Knights Ferry,CA,California,1840130368
Midway Colony,MT,Montana,1840143854
Rogers,ND,North Dakota,1840001930
Strong City,OK,Oklahoma,1840022710
Catron,MO,Missouri,1840009944
Erie,ND,North Dakota,1840004000
Hughes,AK,Alaska,1840023450
Belpre,KS,Kansas,1840007549
St. Rosa,MN,Minnesota,1840008884
Biddle,MT,Montana,1840023900
Lengby,MN,Minnesota,1840007708
Hazard,NE,Nebraska,1840011667
Learned,MS,Mississippi,1840016990
Deerfield,MO,Missouri,1840012960
Alatna,AK,Alaska,1840023430
Deersville,OH,Ohio,1840012216
Paisano Park,TX,Texas,1840037130
Dripping Springs,OK,Oklahoma,1840034632
Clinchport,VA,Virginia,1840006545
Elsmore,KS,Kansas,1840008692
Marley,IL,Illinois,1840029786
Tinsman,AR,Arkansas,1840016811
Grenville,NM,New Mexico,1840022634
Menlo,KS,Kansas,1840008470
Lock Springs,MO,Missouri,1840012411
Skedee,OK,Oklahoma,1840022662
Sylvester,TX,Texas,1840036637
Lewiston,NE,Nebraska,1840012338
Maytown,KY,Kentucky,1840043109
Ocean Beach,NY,New York,1840005127
Hatfield,MN,Minnesota,1840006797
Chilo,OH,Ohio,1840010680
Toco,TX,Texas,1840021971
Sheffield,TX,Texas,1840036573
Fenwick,CT,Connecticut,1840004843
Sherman,SD,South Dakota,1840002647
Ashland,OK,Oklahoma,1840020459
Panther Burn,MS,Mississippi,1840074378
Essig,MN,Minnesota,1840071402
Starkweather,ND,North Dakota,1840001885
New Woodville,OK,Oklahoma,1840022893
Alexander,KS,Kansas,1840007483
Raynham,NC,North Carolina,1840017906
Continental Divide,NM,New Mexico,1840147690
City of the Sun,NM,New Mexico,1840039998
Sun River,MT,Montana,1840018432
Crab Orchard,NE,Nebraska,1840012168
Kerrick,MN,Minnesota,1840007753
King Ranch Colony,MT,Montana,1840148498
Tygh Valley,OR,Oregon,1840018564
Miller,IA,Iowa,1840024056
Antelope,MT,Montana,1840017309
Chignik Lake,AK,Alaska,1840023691
Jackson Junction,IA,Iowa,1840007980
Whaleyville,MD,Maryland,1840006256
Mosquero,NM,New Mexico,1840022685
Steele City,NE,Nebraska,1840012291
Vining,MN,Minnesota,1840009978
Tillatoba,MS,Mississippi,1840016733
Prairie Rose,ND,North Dakota,1840000189
Dixie Union,GA,Georgia,1840029132
Hopeton,OK,Oklahoma,1840034453
Centerville,AR,Arkansas,1840143155
Stoutsville,MO,Missouri,1840012583
Normandy,TX,Texas,1840036528
Rinard,IA,Iowa,1840009119
Farwell,MN,Minnesota,1840007787
Elmdale,KS,Kansas,1840008647
Lance Creek,WY,Wyoming,1840017443
Caesars Head,SC,South Carolina,1840106764
Ellston,IA,Iowa,1840008309
Robinson,ND,North Dakota,1840000151
Lyons,SD,South Dakota,1840107819
Millerton,IA,Iowa,1840008314
Ideal,SD,South Dakota,1840035977
South Lead Hill,AR,Arkansas,1840017714
Edna Bay,AK,Alaska,1840000514
Sherwood,TN,Tennessee,1840036099
Clyde,MO,Missouri,1840012137
West Roy Lake,MN,Minnesota,1840042945
Houlton,WI,Wisconsin,1840025321
Rivergrove,CA,California,1840146267
Brooksburg,IN,Indiana,1840009729
Hollister,OK,Oklahoma,1840021895
Gillett Grove,IA,Iowa,1840007994
Avard,OK,Oklahoma,1840034411
Matfield Green,KS,Kansas,1840008648
Padre Ranchitos,AZ,Arizona,1840075422
Altamont,SD,South Dakota,1840002273
Conway,IA,Iowa,1840007187
Dodge,OK,Oklahoma,1840034536
Matheny,WV,West Virginia,1840038269
Badger Lee,OK,Oklahoma,1840040352
Wallula,WA,Washington,1840018489
West Scio,OR,Oregon,1840034748
Long Lake,SD,South Dakota,1840002027
Zion,OK,Oklahoma,1840034603
Villa Sin Miedo,PR,Puerto Rico,1630152320
Voltaire,ND,North Dakota,1840000061
Jerome,AR,Arkansas,1840016812
McHenry,ND,North Dakota,1840000141
Chilili,NM,New Mexico,1840017877
Port Alexander,AK,Alaska,1840023638
Yorktown,IA,Iowa,1840010365
Stratford,SD,South Dakota,1840002028
Lantry,SD,South Dakota,1840035929
Pelican,AK,Alaska,1840023315
Norman,NE,Nebraska,1840012067
Alice,ND,North Dakota,1840000169
Brocket,ND,North Dakota,1840000071
Lake City,IL,Illinois,1840051356
Robinson Mill,CA,California,1840042828
Atka,AK,Alaska,1840023262
Westland,PA,Pennsylvania,1840024317
Canoochee,GA,Georgia,1840025894
South Fork Estates,TX,Texas,1840037079
Glennville,CA,California,1840046508
Craig,MT,Montana,1840023790
Los Huisaches,TX,Texas,1840041114
Ojo Caliente,NM,New Mexico,1840146231
Landa,ND,North Dakota,1840000006
Monroe,AR,Arkansas,1840027757
Haynes,ND,North Dakota,1840000242
Redstone,MT,Montana,1840032670
Bayou Corne,LA,Louisiana,1840030903
Mount Carbon,PA,Pennsylvania,1840002767
Humboldt,MN,Minnesota,1840006583
May,OK,Oklahoma,1840022614
Heimdal,ND,North Dakota,1840023801
Sequoia Crest,CA,California,1840042311
Nubieber,CA,California,1840026367
El Brazil,TX,Texas,1840040705
Blue Knob,PA,Pennsylvania,1840098547
Santa Rita,MT,Montana,1840023753
Nelson,NV,Nevada,1840024863
Mormon Lake,AZ,Arizona,1840027951
Halma,MN,Minnesota,1840006582
Westphalia,IN,Indiana,1840024607
Vicksburg,PA,Pennsylvania,1840153021
Symonds,MS,Mississippi,1840074513
Bringhurst,IN,Indiana,1840054371
Cedar Springs,GA,Georgia,1840025967
Lakeview Colony,SD,South Dakota,1840142342
Valeria,IA,Iowa,1840010187
Hamilton,ND,North Dakota,1840000014
Pheba,MS,Mississippi,1840032394
Umber View Heights,MO,Missouri,1840012981
Mutual,OK,Oklahoma,1840022646
Hamer,ID,Idaho,1840020018
Nenzel,NE,Nebraska,1840011042
Wynnburg,TN,Tennessee,1840036002
Whitlock,TN,Tennessee,1840109214
Dancyville,TN,Tennessee,1840109567
Loma Vista,TX,Texas,1840037123
Fulton,WI,Wisconsin,1840123704
Galatia,KS,Kansas,1840008626
Anoka,NE,Nebraska,1840010079
Felsenthal,AR,Arkansas,1840016878
Bazile Mills,NE,Nebraska,1840011062
River Sioux,IA,Iowa,1840024133
Blackfoot,MT,Montana,1840032793
Biehle,MO,Missouri,1840025714
Bay Lake,FL,Florida,1840011791
Bancroft,SD,South Dakota,1840002415
Foosland,IL,Illinois,1840012225
Aldrich,MN,Minnesota,1840006639
Manuelito,NM,New Mexico,1840033598
Riceville,MT,Montana,1840078309
Ko Vaya,AZ,Arizona,1840023072
Wamic,OR,Oregon,1840018565
Ski Gap,PA,Pennsylvania,1840153026
Parkline,ID,Idaho,1840025254
Waldo,KS,Kansas,1840010704
Kramer,ND,North Dakota,1840000005
Mona,IA,Iowa,1840024039
Bavaria,KS,Kansas,1840030241
Bushong,KS,Kansas,1840007467
Muddy,IL,Illinois,1840012976
Deputy,IN,Indiana,1840025648
Raymond,SD,South Dakota,1840002149
Buck Grove,IA,Iowa,1840007003
Hoberg,MO,Missouri,1840013030
Luray,MO,Missouri,1840012115
Hubbard,MN,Minnesota,1840031826
Tooleville,CA,California,1840042315
Naylor,GA,Georgia,1840029297
Valley Ranch,CA,California,1840028354
McClenney Tract,CA,California,1840042264
Acala,TX,Texas,1840113450
Fortescue,MO,Missouri,1840010494
Harwood,TX,Texas,1840036242
Champion,NE,Nebraska,1840024286
Westview Circle,WY,Wyoming,1840038438
Rest Haven,GA,Georgia,1840017972
Silverdale,KS,Kansas,1840030087
Stockton,MD,Maryland,1840006254
Dixonville,FL,Florida,1840029113
Oasis,NV,Nevada,1840024118
Fontana Dam,NC,North Carolina,1840043448
McCaulley,TX,Texas,1840036283
Newbury,KS,Kansas,1840059048
Delhi,MN,Minnesota,1840006783
Devon,KS,Kansas,1840030194
Camp Crook,SD,South Dakota,1840002019
Elohim City,OK,Oklahoma,1840142637
Stoneville,MS,Mississippi,1840074501
Peterman,AL,Alabama,1840025943
Fredonia,ND,North Dakota,1840000209
Frederick,KS,Kansas,1840008649
Coker Creek,TN,Tennessee,1840111404
Miston,TN,Tennessee,1840110183
Parcoal,WV,West Virginia,1840038286
Potomac,MT,Montana,1840078296
Los Arcos,TX,Texas,1840041099
Sereno del Mar,CA,California,1840076217
Peckham,OK,Oklahoma,1840034477
Midway,MN,Minnesota,1840042944
Gibson,IA,Iowa,1840008216
Mountain Center,CA,California,1840026986
Lisbon,MD,Maryland,1840066628
Jacksonburg,OH,Ohio,1840012605
Selz,ND,North Dakota,1840023767
Brian Head,UT,Utah,1840021526
Norristown,GA,Georgia,1840025895
Excursion Inlet,AK,Alaska,1840023316
Piedra,CO,Colorado,1840038747
Mantador,ND,North Dakota,1840000234
Orland Colony,SD,South Dakota,1840149501
Iliamna,AK,Alaska,1840023284
Krupp,WA,Washington,1840074934
Manley Hot Springs,AK,Alaska,1840023428
Middlebrook,VA,Virginia,1840024685
Tolsona,AK,Alaska,1840023663
Loomis,WA,Washington,1840025235
Essary Springs,TN,Tennessee,1840109651
Youngstown,CA,California,1840130859
Haigler Creek,AZ,Arizona,1840075384
Cardwell,MT,Montana,1840017387
Beavertown,PA,Pennsylvania,1840153023
Lone Elm,KS,Kansas,1840009828
Greenbackville,VA,Virginia,1840024727
Thayer,NE,Nebraska,1840011824
La Coma,TX,Texas,1840040904
Radley,KS,Kansas,1840058035
Hendley,NE,Nebraska,1840012275
Garrison,NE,Nebraska,1840011625
Johnsonville,IL,Illinois,1840012884
Lipscomb,TX,Texas,1840019053
McDowell,VA,Virginia,1840037315
Levelock,AK,Alaska,1840023287
Pendleton,MO,Missouri,1840012807
Minturn,AR,Arkansas,1840016134
Stony River,AK,Alaska,1840023347
Susank,KS,Kansas,1840009651
Worthington,MO,Missouri,1840012135
Kaka,AZ,Arizona,1840022922
Evergreen,TX,Texas,1840037127
Crane Creek,CA,California,1840149019
Wilson City,MO,Missouri,1840013043
Rathbun,IA,Iowa,1840009398
Brownsville,MD,Maryland,1840024392
Jerusalem,AR,Arkansas,1840027826
West Kill,NY,New York,1840085856
Alton,IN,Indiana,1840010811
Tatitlek,AK,Alaska,1840023400
Victoria Vera,TX,Texas,1840041593
Nelagoney,OK,Oklahoma,1840034471
Sedan,MN,Minnesota,1840008891
Lafontaine,KS,Kansas,1840030098
Ohoopee,GA,Georgia,1840029306
Lambert,MO,Missouri,1840013035
Paradise,KS,Kansas,1840009707
Coyville,KS,Kansas,1840007587
Nye,MT,Montana,1840032748
Twin Brooks,SD,South Dakota,1840001587
Harrison,MT,Montana,1840017410
Delphos,IA,Iowa,1840007195
Elmer,MO,Missouri,1840008398
North Blenheim,NY,New York,1840084733
Browntown,SC,South Carolina,1840145503
Passaic,MO,Missouri,1840009813
Caputa,SD,South Dakota,1840035951
Byersville,NY,New York,1840024065
Dragoon,AZ,Arizona,1840023085
Merrifield,MN,Minnesota,1840025261
Paynesville,MO,Missouri,1840012603
Reader,AR,Arkansas,1840025875
Hutchins,IA,Iowa,1840024055
Eagle Village,AK,Alaska,1840023467
Berea,NE,Nebraska,1840024099
California Hot Springs,CA,California,1840024865
Beaulieu,MN,Minnesota,1840023820
Altoona,WA,Washington,1840023875
Bunch,OK,Oklahoma,1840096626
Valmy,NV,Nevada,1840024114
Valley City,IL,Illinois,1840012541
Halltown,MO,Missouri,1840013029
Bluff City,KS,Kansas,1840007623
Sibley,ND,North Dakota,1840001932
Two Buttes,CO,Colorado,1840022552
Irwin,IL,Illinois,1840011695
Hanksville,VT,Vermont,1840115207
Wilmore,KS,Kansas,1840010874
Royer,PA,Pennsylvania,1840101095
Joslin,IL,Illinois,1840029765
Cogdell,GA,Georgia,1840029390
Leona,KS,Kansas,1840008431
Wikieup,AZ,Arizona,1840023189
Dundee,MS,Mississippi,1840032308
Willis,KS,Kansas,1840010553
Nanticoke Acres,MD,Maryland,1840024668
Orient,SD,South Dakota,1840000285
Sutton,ND,North Dakota,1840023808
Arcola,MO,Missouri,1840013012
Belva,WV,West Virginia,1840025665
Wilsonville,NE,Nebraska,1840012279
Fair Oaks,AR,Arkansas,1840001773
Baker,NV,Nevada,1840026573
Carlton Landing,OK,Oklahoma,1840018081
Kaskaskia,IL,Illinois,1840012932
Virgil,KS,Kansas,1840010830
Mill Creek,IL,Illinois,1840013009
Dana,IA,Iowa,1840007015
Dorchester,TX,Texas,1840021958
Douglas,OK,Oklahoma,1840021646
Keeler,CA,California,1840017645
Hodgen,OK,Oklahoma,1840097210
Pocahontas,MO,Missouri,1840010859
Crestone,CO,Colorado,1840021509
Whitestone,AK,Alaska,1840075218
La Paloma Ranchettes,TX,Texas,1840040960
Blanchard,IA,Iowa,1840007183
Whitesville,VA,Virginia,1840024749
Floraville,IL,Illinois,1840024656
Musselshell,MT,Montana,1840018476
Reserve,MT,Montana,1840018362
McLeod,ND,North Dakota,1840023871
Fontenelle,WY,Wyoming,1840017454
Ludden,ND,North Dakota,1840000254
Blanchard,MO,Missouri,1840042715
North Harlem Colony,MT,Montana,1840147685
Seven Springs,NC,North Carolina,1840017836
Lee Center,IL,Illinois,1840029777
Gandys Beach,NJ,New Jersey,1840080785
Shannon Colony,SD,South Dakota,1840148187
Gardena,ND,North Dakota,1840000004
Seneca,NE,Nebraska,1840011365
Prairie City,SD,South Dakota,1840023891
Canan Station,PA,Pennsylvania,1840149865
Zortman,MT,Montana,1840023744
Preston,NE,Nebraska,1840012344
Clearview,OK,Oklahoma,1840022743
Cotesfield,NE,Nebraska,1840011660
Murdock,KS,Kansas,1840030189
Samnorwood,TX,Texas,1840019179
Chignik Lagoon,AK,Alaska,1840023288
Clear Creek,UT,Utah,1840024370
Coburg,IA,Iowa,1840007155
Aurora Center,SD,South Dakota,1840004165
Jacinto,MS,Mississippi,1840074230
Hidden Lake,CO,Colorado,1840028525
Domino,TX,Texas,1840022033
Homestead,OK,Oklahoma,1840034451
Timken,KS,Kansas,1840010777
Padroni,CO,Colorado,1840018742
Watova,OK,Oklahoma,1840034596
Macomb,OK,Oklahoma,1840022763
Benton,IA,Iowa,1840007194
Ponshewaing,MI,Michigan,1840025188
Lucerne,MO,Missouri,1840012134
Gascoyne,ND,North Dakota,1840000258
Wiederkehr Village,AR,Arkansas,1840015396
Amidon,ND,North Dakota,1840000212
Shawmut,MT,Montana,1840023862
San Acacia,NM,New Mexico,1840025016
Danville,KS,Kansas,1840007621
Buell,MO,Missouri,1840032029
Galt,IA,Iowa,1840008033
Cathedral,CO,Colorado,1840024707
Kalapana,HI,Hawaii,1840148657
Udell,IA,Iowa,1840010369
Stratton Mountain,VT,Vermont,1840149520
Verdel,NE,Nebraska,1840011066
Lake City,KS,Kansas,1840030111
Herkimer,KS,Kansas,1840030156
Circle,AK,Alaska,1840023435
Gilead,NE,Nebraska,1840012283
Keystone,NE,Nebraska,1840024160
Piney,OK,Oklahoma,1840034578
Buffalo Prairie,IL,Illinois,1840027274
Rosedale,OK,Oklahoma,1840021809
El Capitan,AZ,Arizona,1840075340
Longcreek,SC,South Carolina,1840106379
Boyd,MT,Montana,1840023902
Dales,CA,California,1840045855
Hillsdale,WY,Wyoming,1840024140
Westervelt,IL,Illinois,1840025595
Amorita,OK,Oklahoma,1840021608
Marysville,IA,Iowa,1840008227
Windham,MT,Montana,1840032707
Virgil,SD,South Dakota,1840002367
Niagara,ND,North Dakota,1840000105
Monango,ND,North Dakota,1840000255
Kilbourne,OH,Ohio,1840026520
Post Mountain,CA,California,1840149498
Taylorsville,CA,California,1840018772
Foster,NE,Nebraska,1840011186
Coppock,IA,Iowa,1840007146
Oasis,UT,Utah,1840024464
Venturia,ND,North Dakota,1840000249
Adamson,OK,Oklahoma,1840096353
Valentine,AZ,Arizona,1840023187
Ferney,SD,South Dakota,1840023894
Ottosen,IA,Iowa,1840009082
Eagle Bay,NY,New York,1840083543
Burdick,KS,Kansas,1840030250
Vail,PA,Pennsylvania,1840104470
Knox,ND,North Dakota,1840000089
Lorton,NE,Nebraska,1840011963
Waller,PA,Pennsylvania,1840005006
Little Valley,CA,California,1840028087
Blyn,WA,Washington,1840017318
Speed,KS,Kansas,1840009509
Hollygrove,WV,West Virginia,1840120985
Tancred,CA,California,1840130758
Lorenzo,IL,Illinois,1840051390
Boyds,WA,Washington,1840026091
Fisherville,PA,Pennsylvania,1840141659
Kent,MN,Minnesota,1840007751
Wood Lake,NE,Nebraska,1840011043
Florence,MN,Minnesota,1840007876
Scottsville,KS,Kansas,1840009582
Venice,NE,Nebraska,1840024170
Juntura,OR,Oregon,1840025376
Pontotoc,OK,Oklahoma,1840096491
Cedar Mills,MN,Minnesota,1840006734
Inkster,ND,North Dakota,1840000102
South Fork,MO,Missouri,1840025743
Pinnacle,MT,Montana,1840032753
Saltaire,NY,New York,1840005135
Varina,IA,Iowa,1840010085
Old Eucha,OK,Oklahoma,1840034645
Shamrock,OK,Oklahoma,1840022701
Lane,SD,South Dakota,1840002530
Twodot,MT,Montana,1840032693
Faywood,NM,New Mexico,1840040031
Shoshone,CA,California,1840018952
Alsen,ND,North Dakota,1840016544
Brewster,NE,Nebraska,1840010150
Embden,ND,North Dakota,1840023847
Lakewood,IL,Illinois,1840153072
Dutch John,UT,Utah,1840024242
Clark Colony,SD,South Dakota,1840107788
Rea,MO,Missouri,1840009475
Urbana,KS,Kansas,1840030210
Deweese,NE,Nebraska,1840012060
Anzac Village,NM,New Mexico,1840042447
Mechanicsburg,VA,Virginia,1840037394
Paderborn,IL,Illinois,1840024657
Rockham,SD,South Dakota,1840002117
Malo,WA,Washington,1840026093
Lupus,MO,Missouri,1840009727
Milltown,SD,South Dakota,1840004231
Wooldridge,MO,Missouri,1840012767
Boykin,GA,Georgia,1840025978
Summerhaven,AZ,Arizona,1840023078
Polebridge,MT,Montana,1840032755
Somerset,KS,Kansas,1840059364
Athol,KS,Kansas,1840007280
Fredericksburg,IN,Indiana,1840010762
Meridian,OK,Oklahoma,1840022690
Forbes,ND,North Dakota,1840000252
Millersburg,IL,Illinois,1840051429
McGrath,MN,Minnesota,1840007732
Crocker,SD,South Dakota,1840026114
Everett,GA,Georgia,1840149490
Riverside,WY,Wyoming,1840021312
Mont Ida,KS,Kansas,1840030266
Russell Springs,KS,Kansas,1840009698
Stanley,NM,New Mexico,1840033504
Alta Sierra,CA,California,1840153152
Strathcona,MN,Minnesota,1840008812
Denham,MN,Minnesota,1840006663
Smyrna,SC,South Carolina,1840017885
Matheson,CO,Colorado,1840027459
Valdez,CO,Colorado,1840024764
Beryl Junction,UT,Utah,1840026787
Milo,MO,Missouri,1840012961
Mount Sterling,IA,Iowa,1840008304
Los Veteranos II,TX,Texas,1840037062
Sholes,NE,Nebraska,1840011216
Norris,MT,Montana,1840032655
Onaka,SD,South Dakota,1840000284
Ryan Park,WY,Wyoming,1840024100
Hagarville,AR,Arkansas,1840025805
Interior,SD,South Dakota,1840002586
Burr,NE,Nebraska,1840010374
Cobre,NM,New Mexico,1840025068
Hillman,MN,Minnesota,1840006672
Lakeview,MT,Montana,1840026636
Farnsworth,TX,Texas,1840036439
Fernando Salinas,TX,Texas,1840040782
Cornlea,NE,Nebraska,1840011451
Dellview,NC,North Carolina,1840016397
Hogeland,MT,Montana,1840032616
Greenbush,VA,Virginia,1840024728
Delway,NC,North Carolina,1840013077
Brownell,KS,Kansas,1840006170
Quail,TX,Texas,1840019178
Kep'el,CA,California,1840153157
Larsen Bay,AK,Alaska,1840023302
Strang,NE,Nebraska,1840012054
Hampden,ND,North Dakota,1840000074
Cotter,IA,Iowa,1840007136
Detroit,IL,Illinois,1840012532
Spencer,ID,Idaho,1840021259
Meadows of Dan,VA,Virginia,1840142876
Jolley,IA,Iowa,1840008073
Deer Canyon,NM,New Mexico,1840143567
Hassell,NC,North Carolina,1840016205
Pompeys Pillar,MT,Montana,1840032663
Platina,CA,California,1840027344
Oxville,IL,Illinois,1840051510
Beaverdam,NV,Nevada,1840039775
Doran,MN,Minnesota,1840006658
Fall Creek,IL,Illinois,1840029865
Cardiff,AL,Alabama,1840015670
Excello,MO,Missouri,1840025578
Rockwood,IL,Illinois,1840012937
Ferry,AK,Alaska,1840023692
Fort Indiantown Gap,PA,Pennsylvania,1840035411
Cope,SC,South Carolina,1840016820
Gilman,MT,Montana,1840032775
Tolley,ND,North Dakota,1840001865
Uniontown,AR,Arkansas,1840001757
Guffey,CO,Colorado,1840026647
Oak Hill,AL,Alabama,1840017024
Jeffrey City,WY,Wyoming,1840017437
Bellfountain,OR,Oregon,1840023950
Barksdale,TX,Texas,1840036167
Roscoe,MT,Montana,1840023905
Frenchtown-Rumbly,MD,Maryland,1840035183
San Fidel,NM,New Mexico,1840024966
Panola,IL,Illinois,1840011946
Barada,NE,Nebraska,1840012342
Elliott,ND,North Dakota,1840000224
Langdon,KS,Kansas,1840008677
Mauckport,IN,Indiana,1840009824
Weston,CO,Colorado,1840024765
Obert,NE,Nebraska,1840011074
Fourche,AR,Arkansas,1840016490
Healy Lake,AK,Alaska,1840023693
Nora,NE,Nebraska,1840012272
Alzada,MT,Montana,1840023889
Meyer,IL,Illinois,1840051420
Lonerock,OR,Oregon,1840019925
Cowlic,AZ,Arizona,1840023069
Sage Creek Colony,MT,Montana,1840078101
Cynthiana,OH,Ohio,1840026675
Witts Springs,AR,Arkansas,1840001752
Loma Linda East,TX,Texas,1840073919
Cobden,MN,Minnesota,1840006790
St. Anthony,IA,Iowa,1840009160
St. Benedict,IA,Iowa,1840024033
Hollywood,MO,Missouri,1840032142
Eagleville,CA,California,1840025512
Stryker,MT,Montana,1840023747
Witherbee,NY,New York,1840023958
Randolph,MO,Missouri,1840012676
Florence,IL,Illinois,1840012534
Ward,SD,South Dakota,1840002532
Grainola,OK,Oklahoma,1840021594
Marvin,SD,South Dakota,1840002098
Jenkinsville,SC,South Carolina,1840022842
Yetter,IA,Iowa,1840010099
Stockham,NE,Nebraska,1840011737
Albany,WY,Wyoming,1840017461
Grand Pass,MO,Missouri,1840012681
Fults,IL,Illinois,1840012896
Tamora,NE,Nebraska,1840024238
Gerster,MO,Missouri,1840010824
Quintana,TX,Texas,1840022238
Carlton,KS,Kansas,1840007409
Winston,NM,New Mexico,1840025052
Madeline,CA,California,1840027337
Overly,ND,North Dakota,1840000010
Knob Lick,MO,Missouri,1840032238
Lake Roberts Heights,NM,New Mexico,1840040127
Spiritwood,ND,North Dakota,1840023844
Birdsong,AR,Arkansas,1840015365
Square Butte,MT,Montana,1840032687
Floweree,MT,Montana,1840032801
Landusky,MT,Montana,1840026637
Floriston,CA,California,1840025608
Glacier Colony,MT,Montana,1840077986
Martinsburg Junction,PA,Pennsylvania,1840151917
Boy River,MN,Minnesota,1840006625
Oakhurst,TX,Texas,1840025996
Middle Frisco,NM,New Mexico,1840040152
Nekoma,ND,North Dakota,1840000031
Putnam,AL,Alabama,1840025911
Islandton,SC,South Carolina,1840026997
Antler,ND,North Dakota,1840000002
Seven Springs,PA,Pennsylvania,1840001417
Aten,NE,Nebraska,1840024090
Leando,IA,Iowa,1840005357
Wolford,ND,North Dakota,1840001881
Fairdale,ND,North Dakota,1840000078
Lisco,NE,Nebraska,1840033155
Burchinal,IA,Iowa,1840024051
Wolf Creek,MT,Montana,1840032780
Buttzville,NJ,New Jersey,1840024221
Emmet,NE,Nebraska,1840011045
Elmira,MO,Missouri,1840012633
Bucks Lake,CA,California,1840028336
Lowman,ID,Idaho,1840023992
Karluk,AK,Alaska,1840023299
El Rancho,WY,Wyoming,1840152889
Scipio,OK,Oklahoma,1840034489
Beaver,KS,Kansas,1840030220
Storla,SD,South Dakota,1840004164
Rodman,IA,Iowa,1840009056
Merritt,IL,Illinois,1840051419
Stidham,OK,Oklahoma,1840022749
Alamo Lake,AZ,Arizona,1840075227
Foraker,OK,Oklahoma,1840021593
Correll,MN,Minnesota,1840006696
Springdale,MT,Montana,1840023888
Louisburg,MN,Minnesota,1840008919
Pentress,WV,West Virginia,1840025589
Cloverleaf Colony,SD,South Dakota,1840107790
Old Station,CA,California,1840026369
Arapahoe,CO,Colorado,1840028516
Towner,CO,Colorado,1840024660
Big Rock,IA,Iowa,1840057270
Girard,TX,Texas,1840018036
Ernstville,MD,Maryland,1840024398
Concepcion,TX,Texas,1840018296
Bentley,IL,Illinois,1840009410
Denver,MO,Missouri,1840012144
Dresser,IN,Indiana,1840039282
Washington Park,AZ,Arizona,1840022869
Hough,OK,Oklahoma,1840034548
Linoma Beach,NE,Nebraska,1840078530
Waterview,MD,Maryland,1840024673
Tula,MS,Mississippi,1840032456
Redrock,NM,New Mexico,1840033627
Attu Station,AK,Alaska,1840037663
Haugan,MT,Montana,1840032729
Livonia,MO,Missouri,1840012132
Redcrest,CA,California,1840026325
Wightmans Grove,OH,Ohio,1840024154
Boulder,WY,Wyoming,1840017449
Flowella,TX,Texas,1840018303
Irwin,MO,Missouri,1840025726
Aspinwall,IA,Iowa,1840007006
Time,IL,Illinois,1840012542
Lushton,NE,Nebraska,1840011822
Burgess,MO,Missouri,1840009888
